crystal_system,formation,slices
2,-6.0,Ti Ni 0 1 o o o 0 1 o o + 0 1 o + o 0 1 o + + 0 1 + o o 0 1 + o + 0 1 + + o 0 1 + + + 0 0 + o o 0 0 o + o 1 1 + o o 1 1 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
2,-6.0,Lu In Fe Fe Fe 0 2 o o o 0 2 o + o 0 2 + o o 0 2 + + o 0 4 o o o 0 4 o + o 0 4 + o o 0 4 + + o 0 3 o o o 0 3 + o o 0 3 + + o 0 3 + o o 1 4 - - - 1 4 - o - 1 4 o - - 1 4 o o - 1 2 o o o 1 2 o + o 1 3 o o o 1 3 o + o 1 3 + o o 1 3 + + o 2 4 - - o 2 4 - o o 2 4 o - o 2 4 o o o 2 3 o o - 3 3 + o o 3 3 + + o i u y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s x i z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s
2,-6.0,Al Al Ni Ni Pt Pt 0 5 o o o 0 5 o + o 0 5 + o o 0 5 + + o 0 4 o o o 0 4 + o o 0 3 o o o 0 3 + o o 0 2 o o o 0 2 o + o 1 3 + - o 1 3 + o o 1 5 + o + 1 5 + o + 1 4 + o o 1 4 + + o 1 2 o o o 1 2 + o o 1 4 + o + 1 2 + + + 2 3 o - o 2 3 o o o 2 3 + - o 2 3 + o o 2 5 o o o 2 4 o o o 2 4 o + o 2 4 + o o 3 4 o + o 3 4 o o o 3 5 o - o 3 5 o o o 4 5 o - + 4 5 o o + 4 5 - o o 4 5 - + o 4 5 o o o 4 5 o + o i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s
2,-6.0,Tm Mn Mn Mn Ga Ga Ga Ga Ga 0 7 o o o 0 7 o o + 0 5 o o o 0 5 o o + 0 3 o o o 0 3 o o + 0 4 o o o 0 4 o o + 0 8 o o o 0 6 o o o 0 6 o o + 1 6 o - o 1 6 o - + 1 4 o o o 1 4 o o + 1 5 + - o 1 5 + - + 1 3 + o o 1 3 + o + 1 8 + o o 1 7 + o + 1 7 + o o 2 3 o o o 2 3 o o + 2 8 o o o 2 7 + o + 2 7 + o o 2 6 o + o 2 6 o + + 2 5 + o o 3 7 o - o 3 7 o o o 3 8 o o - 3 8 o o o 3 6 o o o 3 4 o o o 4 6 o o o 4 8 + o o 4 7 + o - 4 7 + o o 5 6 - o o 5 6 - o + 5 8 o o o 5 8 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
2,-6.0,Tl As As Ir Ir 0 4 o o o 0 4 + o + 0 4 + o o 0 4 + + + 0 3 o o o 0 3 o + + 0 3 o + o 0 3 + + + 0 2 o o o 0 2 + + + 0 2 o + + 0 2 + o + 0 1 o + + 0 1 + o + 0 1 o o o 0 1 + + + 1 2 o o o 1 3 o o - 1 3 o + o 1 4 + o o 1 4 o o - 2 4 o - - 2 4 o o o 2 3 o o o 2 3 - o - 3 4 o o o 3 4 o - - 3 4 + o + 3 4 + - o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Y Y Ni Ni Ni Ni As As As As 0 8 - - - 0 8 - o - 0 8 o - - 0 8 o o - 0 9 - - o 0 9 - o o 0 9 o - o 0 9 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 7 o o o 1 7 o + o 1 7 + o o 1 7 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 9 - o o 2 9 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 8 - o o 3 8 o o o 3 7 o o o 3 7 o + o 4 6 o o o 4 6 + o o 4 9 o - o 4 9 o o o 5 7 o o o 5 7 + o o 5 8 o - o 5 8 o o o 6 7 o o o 8 9 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Pm S S 0 2 o o o 0 2 o o + 0 2 + o o 0 2 + o + 0 1 o o o 0 1 o + o 0 1 + o o 0 1 + + o 1 2 o - o 1 2 o o o 1 2 + - o 1 2 + o o 1 2 o o - 1 2 o o o i u y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s x i z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s
2,-6.0,Cr Ni Ni Cu 0 1 o o o 0 1 o + + 0 1 + + + 0 1 o + o 0 2 + o + 0 2 o o o 0 2 + o o 0 2 + + + 0 3 o + + 0 3 + o + 0 3 o o o 0 3 + + + 1 3 o - o 1 3 o o + 1 3 o o o 1 3 + o + 1 2 o o o 1 2 + - o 1 2 o - - 1 2 + o + 2 3 - o o 2 3 o o + 2 3 o o o 2 3 o + + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Sr Ge Ge Ir Ir 0 4 o o o 0 4 + o + 0 4 + o o 0 4 + + + 0 3 o o o 0 3 o + + 0 3 o + o 0 3 + + + 0 2 o o o 0 2 + + + 0 2 o + + 0 2 + o + 0 2 + + + 0 1 o o + 0 1 o + + 0 1 + o + 0 1 o o o 0 1 + + + 1 2 o o o 1 3 o o - 1 3 o + o 1 4 + o o 1 4 o o - 2 4 o - - 2 4 o o o 2 3 o o o 2 3 - o - i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Ce Ce Sb Sb Sb Sb Pd Pd 0 7 o o o 0 7 o + o 0 7 + o o 0 7 + + o 0 3 o o o 0 3 o + o 0 5 o o o 0 5 + o o 0 2 o o o 0 2 + o o 0 4 o o o 0 4 o + o 1 5 + - - 1 5 + o - 1 2 o o o 1 2 + o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 3 - + - 1 3 o + - 1 4 o o o 1 4 o + o 2 3 - o o 2 3 - + o 2 3 o o o 2 3 o + o 2 6 - + o 2 6 o + o 2 7 o o o 2 7 o + o 3 6 o o o 3 6 o + o 3 7 o o o 3 7 + o o 4 5 o - o 4 5 o o o 4 5 + - o 4 5 + o o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
2,-6.0,Na Na Na Na Cr Cr O O O O F F F F F F F F 0 15 o o o 0 14 o o o 0 12 o o o 0 9 o o o 0 8 o o o 0 10 o o o 1 15 o o o 1 11 o o o 1 13 o o o 1 8 o o o 1 10 o o o 1 12 o o o 2 17 o - o 2 10 - o o 2 8 o - o 2 7 o o o 2 14 o o o 2 11 o o o 3 13 - o o 3 16 - + o 3 17 - + + 3 6 o o o 3 16 o o + 3 12 o + + 4 10 - o o 4 11 - + o 4 9 - + o 4 16 o o o 4 6 o o o 4 17 o + o 5 12 o - o 5 16 o o o 5 14 o o o 5 8 o o o 5 7 + o - 5 17 + o o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
2,-6.0,Ba Fe Fe Sb Sb 0 4 + o + 0 4 o o o 0 4 + + + 0 4 o + + 0 1 o - o 0 1 o o + 0 1 + o + 0 1 o o o 0 2 o o + 0 2 - o o 0 2 o o o 0 2 o + + 0 0 + o + 0 0 o + + 0 3 + o + 0 3 o + + 0 3 o o o 0 3 + + + 1 3 o o o 1 3 o + + 1 2 o + + 1 2 - + o 1 2 - o - 1 2 o + + 1 4 + + + 1 4 o + o 2 3 + o + 2 3 o o o 2 4 + o o 2 4 + + + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Zn Zn Rh Rh Rh Rh Rh Rh 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Tb Tb Ni Ni Ni Ni Sn Sn Sn Sn 0 6 o o o 0 6 o + o 0 6 + o o 0 6 + + o 0 4 o o o 0 4 + o o 0 2 o o o 0 2 o + o 0 8 o o o 0 8 + o o 0 8 + o o 0 9 o o o 0 9 + o o 0 3 o o o 0 3 o + o 0 7 o o o 0 7 o + o 0 5 o o o 1 5 o o - 1 5 + o - 1 4 + - - 1 4 + o - 1 3 o o o 1 3 + o o 1 7 o o o 1 7 o + o 1 7 + o o 1 7 + + o 1 9 + - o 1 9 + o o 1 6 + o - 1 6 + - - 1 8 + o - 1 8 + - o 1 2 + o o 1 2 + o o 2 6 o o o 2 6 o + o 2 8 o o o 2 8 + o o 2 5 o o o 3 7 - + o 3 7 o + o 3 9 o o o 3 9 o + o 4 6 o o o 4 6 o + o 4 8 o o o 4 8 + o o 5 9 o o o 5 9 o + o 5 7 - + + 5 7 o + + 5 7 o + + i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
2,-6.0,Ba Mn Al As As 0 3 o o o 0 3 + + + 0 3 o + + 0 3 + o + 0 2 o o o 0 2 + o + 0 2 + o o 0 2 + + + 0 1 o o o 0 1 o + + 0 1 o + o 0 1 + + + 0 0 + o + 0 0 o + + 0 4 + o + 0 4 o + + 0 4 o o o 0 4 + + + 1 4 o - o 1 4 o o + 1 2 + o + 1 2 o o o 1 2 + - o 1 2 o - - 1 2 + o + 1 2 o o o 1 3 + o + 1 3 o o o 2 4 o o + 2 4 - o o 2 3 o o o 2 3 o + + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Er Si Si Ni Ni 0 4 o o o 0 4 + o + 0 4 + o o 0 4 + + + 0 3 o o o 0 3 o + + 0 3 o + o 0 3 + + + 0 2 o o o 0 2 + + + 0 2 o + + 0 2 + o + 0 2 + + + 0 1 o o + 0 1 o + + 0 1 + o + 0 1 o o o 0 1 + + + 1 2 o o o 1 3 o o - 1 3 o + o 1 4 + o o 1 4 o o - 2 4 o - - 2 4 o o o 2 3 o o o 2 3 - o - 3 4 o o o 3 4 + - o 3 4 + o + 3 4 + - o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Fe Cu Pt Pt 0 1 o o o 0 1 o + o 0 1 + o o 0 1 + + o 0 2 o o o 0 2 o o + 0 2 + o o 0 2 + o + 0 3 o o o 0 3 o o + 0 3 o + o 0 3 o + + 1 3 - o o 1 3 - o + 1 3 o o o 1 3 o o + 1 2 o - o 1 2 o - + 1 2 o o o 1 2 o o + 2 3 - o o 2 3 - + o 2 3 o o o 2 3 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s
2,-6.0,Sr Sr Sr Mn Al Al S O O O O O 0 11 o o o 0 11 o + + 0 7 + o + 0 7 o o o 0 7 + + + 0 7 o + + 0 6 + o + 0 6 o o o 0 6 + + + 0 10 o o o 0 10 + o + 0 10 o o o 1 8 o o o 1 8 o + + 1 7 + o + 1 7 o o o 1 7 + + + 1 10 + + + 1 10 + + + 1 10 o o o 1 10 o + + 1 11 + o + 1 11 + + + 1 11 o o o 2 12 o o o 2 12 o + + 2 6 o o o 2 6 o + + 2 9 + o + 2 9 o o o 2 9 + + + 2 9 o + + 2 9 + o + 2 9 o o o 2 5 + + + 2 5 o + + 3 11 o o o 3 11 o + + 3 5 + + + 3 5 + + + 3 5 o + + 3 6 o o o 3 6 + + + 3 6 o + + 3 6 + o + 3 4 + + + 3 4 + + + 3 4 o + + 4 6 o o o 4 5 o - - 4 5 + o + 4 9 o o o 4 9 o o o 4 7 o o o 5 8 o o o 5 8 - o - 5 7 o o o 5 7 o - - 5 11 o o o 6 9 o - o 6 9 o o + 6 11 o - - 6 11 + o + 7 10 - o o 7 10 o + + 7 8 o o o i u y 1s 1s 1s x i y 1s 2s 7s r x y 2s 2s 2s u r y 2s 1s 6s r u y 1s 1s 1s u i y 1s 2s 7s i x y 2s 2s 2s x r y 2s 1s 6s i u y 2s 2s 2s x i y 2s 1s 6s r x y 1s 1s 1s u r y 1s 2s 7s r u y 2s 2s 2s u i y 1s 2s 7s i x y 1s 1s 1s x r y 1s 2s 7s
2,-6.0,Ba Ge Ge Ru Ru 0 4 o o o 0 4 + o + 0 4 + o o 0 4 + + + 0 3 o o o 0 3 o + + 0 3 o + o 0 3 + + + 0 2 o o o 0 2 + + + 0 2 o + + 0 2 + o + 0 2 + + + 0 1 o o + 0 1 o + + 0 1 + o + 0 1 o o o 0 1 + + + 1 2 o o o 1 3 o o - 1 3 o + o 1 4 + o o 1 4 o o - 2 4 o - - 2 4 o o o 2 3 o o o 2 3 - o - i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Sr Sr Mg O O O O 0 5 o o o 0 5 o + + 0 6 + o + 0 6 o o o 0 4 o + + 0 4 + o + 0 4 o o o 0 4 + + + 0 3 o o o 1 4 + + + 1 3 o o o 1 3 + + + 1 3 o + + 1 3 + o + 1 5 + + + 1 5 + + + 1 6 + + + 1 6 + + + 2 3 o o o 2 5 o + o 2 5 + + + 2 6 + + + 2 6 + o o 2 4 + + + 3 6 + o o 3 6 + + + 3 5 + + + 3 5 o + o i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s x i y 2s 2s 2s r x y 2s 2s 2s u r y 2s 2s 2s r u y 2s 2s 2s u i y 2s 2s 2s i x y 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Y Y Pd Pd Pd Pd 0 5 - o - 0 5 - + - 0 5 o o - 0 5 o + - 0 3 - o o 0 3 o o o 0 2 o o o 0 2 o + o 0 4 o o - 0 4 o o o 1 4 o - o 1 4 o o o 1 4 + - o 1 4 + o o 1 2 o o o 1 2 + o o 1 3 o - o 1 3 o o o 1 5 o o - 1 5 o o o 2 3 - - o 2 3 - o o 2 3 o - o 2 3 o o o 2 5 - o o 2 5 o o o 2 4 o - o 2 4 o o o 3 4 o o o 3 4 + o o 3 5 o o o 3 5 o + o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
2,-6.0,Ba Ba Ga 12 O O O O 0 4 o o o 0 5 o o o 0 5 + o o 0 7 o + o 0 7 o o o 0 6 o o o 1 5 + - o 1 5 + o o 1 4 o o o 1 4 + o o 1 6 o o o 1 6 o + o 2 7 - + - 2 7 o + - 2 6 - + o 2 6 o + o 2 5 o o - 2 5 o + - 2 4 o o o 3 4 o o o 3 4 o + o 3 4 + o o 3 4 + + o 3 5 + o o i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s x i y 2s 2s 2s r x y 2s 2s 2s u r y 2s 2s 2s r u y 2s 2s 2s u i y 2s 2s 2s i x y 2s 2s 2s x r y 2s 2s 2s
2,-6.0,La Ge Ge Ge Ir 0 4 o o o 0 4 o + + 0 4 o + o 0 4 + + + 0 3 o o o 0 3 + o + 0 3 + o o 0 3 + + + 0 2 o o o 0 2 + + + 0 2 o + + 0 2 + o + 0 2 + + + 0 1 o o + 0 1 o + + 0 1 + o + 0 1 o o o 0 1 + + + 1 2 o o o 1 4 o o - 1 4 o + o 1 3 + o o 1 3 o o - 2 3 o - - 2 3 o o o 2 4 o o o 2 4 - o - i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s x i y 2s 2s 2s r x y 2s 2s 2s u r y 2s 2s 2s r u y 2s 2s 2s u i y 2s 2s 2s i x y 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Ba Ba Ni Ni O O O O O O 0 9 o o o 0 9 o o + 0 7 o o o 0 7 o + o 0 5 o o o 0 5 o + - 0 8 o o o 0 8 + - o 0 6 o o o 0 6 + o - 0 4 o o o 0 4 + o o 1 8 o o - 1 8 o o o 1 6 o o - 1 6 o + - 1 5 - + - 1 5 o + - 1 9 - + o 1 9 o o o 1 7 - + o 1 7 o + - 1 4 o o o 1 4 o + - 2 8 o - o 2 6 o o - 2 5 o o - 2 7 o o o 2 9 o o o 2 4 o o o 3 9 - o + 3 7 - + o 3 4 o o o 3 6 o o o 3 8 o o o 3 5 - + o i u y 1s 1s 1s x i y 1s 1s 1s r x y 1s 1s 1s u r y 1s 1s 1s r u y 1s 1s 1s u i y 1s 1s 1s i x y 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s x i y 2s 2s 2s r x y 2s 2s 2s u r y 2s 2s 2s r u y 2s 2s 2s u i y 2s 2s 2s i x y 2s 2s 2s x r y 2s 2s 2s
2,-6.0,Mg Mg Mn Mn As As 0 5 - o o 0 5 - + o 0 5 o o o 0 5 o + o 0 1 - o o 0 1 - + o 0 1 o o o 0 1 o + o 0 3 - o o 0 3 o o o 0 2 o o o 0 2 o + o 0 4 o o - 0 4 o o o 1 4 o - o 1 4 o o o 1 4 + - o 1 4 + o o 1 2 o o + 1 2 + o + 1 3 o - + 1 3 o o + 1 5 o o o 1 5 o o + 2 5 - o o 2 5 o o o 2 4 o - - 2 4 o o - 3 4 o o - 3 4 + o - 3 5 o o o 3 5 o + o i u y 1s 1s 1s x i y 2s 2s 1s r x y 1s 1s 1s u r y 2s 2s 1s i x z 2s 2s 1s x r z 1s 1s 1s r u z 2s 2s 1s u i z 1s 1s 1s r x z 2s 2s 1s u r z 1s 1s 1s i u z 2s 2s 1s x i z 1s 1s 1s r u y 1s 1s 1s u i y 2s 2s 1s i x y 1s 1s 1s x r y 2s 2s 1s
