crystal_system,slices
3,Be Be Pt Pt Pt Pt Pt Pt 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Sr Sr 0 1 - - - 0 1 - - o 0 1 - o - 0 1 - o o 0 1 o - - 0 1 o - o 0 1 o o - 0 1 o o o 0 0 + o o 0 0 o + o 1 1 + o o 1 1 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Rb Rb 0 1 - - - 0 1 - - o 0 1 - o - 0 1 - o o 0 1 o - - 0 1 o - o 0 1 o o - 0 1 o o o 0 0 + o o 0 0 o + o 1 1 + o o 1 1 o + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Fe Fe Bi Bi Bi Bi Bi Bi 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Hf Hf Cr Cr Cr Cr Si Si Si Si 0 8 - - - 0 8 - o - 0 8 o - - 0 8 o o - 0 9 - - o 0 9 - o o 0 9 o - o 0 9 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 7 o o o 1 7 o + o 1 7 + o o 1 7 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 9 - o o 2 9 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 8 - o o 3 8 o o o 3 7 o o o 3 7 o + o 4 6 o o o 4 6 + o o 4 9 o - o 4 9 o o o 5 7 o o o 5 7 + o o 5 8 o - o 5 8 o o o 6 7 o o o 8 9 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Mg Mg Mg Mg Cu Cu O O O O O O O O 0 11 - o o 0 11 o o o 0 10 o - o 0 10 o o o 0 6 o o o 1 13 - o o 1 13 o o o 1 12 o - o 1 12 o o o 1 7 o o o 2 9 o o o 2 9 + o o 2 9 o o o 2 9 o + o 2 12 o o o 3 8 o o o 3 8 + o o 3 8 o o o 3 8 o + o 3 13 o o o 4 7 o o - 4 6 o o o 5 9 o o o 5 8 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Mg Mg Au Au Au Au 0 4 - - - 0 4 - o - 0 4 o - - 0 4 o o - 0 5 - - o 0 5 - o o 0 5 o - o 0 5 o o o 0 3 o o - 0 2 o o o 1 2 o o o 1 2 o + o 1 2 + o o 1 2 + + o 1 3 o o o 1 3 o + o 1 3 + o o 1 3 + + o 1 5 o o o 1 4 o o o 2 5 - - o 2 5 - o o 2 5 o - o 2 5 o o o 2 3 o o o 3 4 - - o 3 4 - o o 3 4 o - o 3 4 o o o 4 5 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Li Li Li Li Li Li In In 0 2 - o o 0 2 - + o 0 2 o o o 0 2 o + o 0 5 - o o 0 5 o o o 0 7 - o o 0 7 o o o 0 6 o o o 0 6 o + o 0 4 o o o 0 4 o + o 1 3 - o o 1 3 - + o 1 3 o o o 1 3 o + o 1 7 - o o 1 7 o o o 1 5 - o + 1 5 o o + 1 4 o o o 1 4 o + o 1 6 o o + 1 6 o + + 2 6 o o o 2 6 + o o 2 4 o o o 2 4 + o o 2 5 o - o 2 5 o o o 2 7 o - o 2 7 o o o 3 4 o o o 3 4 + o o 3 6 o o + 3 6 + o + 3 7 o - o 3 7 o o o 3 5 o - + 3 5 o o + 4 7 - - o 4 7 - o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 o + o 5 6 + o o 5 6 + + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Hf Hf Hf Hf Hf Hf Hf Hf 34 Hf Hf Hf Hf Hf Hf Hf N N N N N N N N 0 20 - - o 0 20 o o o 0 8 o o o 0 8 o - o 0 8 o o o 0 14 o o o 1 21 - o o 1 21 o o o 1 9 o - o 1 9 o o o 1 15 o o o 1 23 o o o 2 20 o o o 2 20 + o o 2 19 o o o 2 19 o + o 2 10 o o o 2 10 o + o 3 21 o o o 3 21 + o o 3 11 o o o 3 11 o + o 3 18 o o o 3 10 o o o 4 18 - o o 4 18 o o o 4 21 o - o 4 21 o o o 4 23 o o o 4 11 - o o 5 22 o o o 5 19 - o o 5 19 o o o 5 10 o o o 5 20 o - o 5 20 o o o 6 9 - - o 6 9 - o o 6 9 o - o 6 9 o o o 6 23 - o o 6 23 - o o 6 23 o - o 6 23 o o o 6 12 - o o 6 12 o o o 6 12 o - o 6 12 o o o 7 22 - - o 7 22 - o o 7 22 o - o 7 22 o o o 7 8 - - o 7 8 - o o 7 8 o - o 7 8 o o o 7 13 - o o 7 13 o o o 7 13 o - o 7 13 o o o 8 16 o o o 8 16 + o o 8 14 o o o 8 14 + o o 8 23 o o o 8 20 o + o 8 17 o o o 8 17 o + o 9 17 o o o 9 17 + o o 9 15 o o o 9 15 + o o 9 16 o o o 9 16 o + o 9 21 o o o 9 21 o + o 10 18 o + o 10 18 o o o 10 12 o o o 10 12 + o o 10 15 o - o 10 15 o o o 10 22 o o o 11 19 o o o 11 19 o - o 11 19 o o o 11 14 o o o 11 14 + o o 11 13 o o o 11 13 o - o 12 21 - o o 12 21 o o o 12 22 o o o 12 14 o + o 13 20 o o o 13 20 + o o 13 15 o o o 13 15 o + o 14 23 o o o 14 23 o o o 15 22 o o o 15 22 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Zr Zr P P P P P P 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Mn Mn Pd Pd Pd Pd Pd Pd 0 7 - - o 0 7 - o o 0 7 o - o 0 7 o o o 0 5 - o - 0 5 o o - 0 4 - o o 0 4 o o o 0 3 o - - 0 3 o o - 0 2 o - o 0 2 o o o 1 6 o o o 1 6 o + o 1 6 + o o 1 6 + + o 1 2 o o o 1 2 + o o 1 3 o o o 1 3 + o o 1 4 o o o 1 4 o + o 1 5 o o o 1 5 o + o 2 4 - o o 2 4 - + o 2 4 o o o 2 4 o + o 2 7 - o o 2 7 o o o 2 6 o o o 2 6 o + o 3 5 - o o 3 5 - + o 3 5 o o o 3 5 o + o 3 7 - o + 3 7 o o + 3 6 o o o 3 6 o + o 4 6 o o o 4 6 + o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 + o o 5 7 o - + 5 7 o o + i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,La La La La Mn Mn Mn Mn Se Se Se Se O O O O O O O O 0 16 - - - 0 16 - o - 0 14 - o o 0 14 o o o 0 9 - o - 0 9 - o - 0 11 o - - 0 11 o - o 0 13 o - o 0 12 o o - 0 12 o o - 0 4 o o o 0 5 o o - 0 10 o o - 0 6 o o o 0 18 o o o 1 13 o o o 1 8 o o o 1 8 o o o 1 13 o o o 1 7 o o o 1 7 o o + 1 10 o o o 1 10 o o + 1 6 o o o 1 6 o o + 1 11 o o o 1 14 o o o 1 15 o o o 1 15 o o + 1 17 o o o 1 17 o + o 1 12 o o o 1 9 o o o 2 14 - o o 2 15 - o o 2 13 o o o 2 8 - o o 2 8 o o o 2 17 - o o 2 10 o o o 2 7 - o o 2 16 o o o 2 11 o o o 2 3 o o o 2 3 o o - 2 3 o o o 3 19 - o + 3 14 - o o 3 11 - o + 3 6 o o o 3 9 - o o 3 9 o o o 3 12 o o + 3 16 o o o 3 13 o o + 3 10 o o o 3 15 o o + 4 19 - o o 4 12 o 5 o 4 8 o o o 4 18 o - o 4 7 o o o 4 14 o o o 4 9 o - o 4 5 o o - 4 17 o o o 4 10 o o o 5 11 o - o 5 13 o - + 5 16 o - o 5 15 o o o 5 8 o o o 5 6 o - + 5 14 o - o 5 11 o o o 6 15 - o o 6 9 - o o 6 8 o o o 6 16 o o o 6 13 o o o 6 12 o o o 7 14 o o o 7 11 o o o 7 17 o o o 7 10 o o o 7 18 o o o 7 12 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,La La La La La La La La Mn Mn Mn Mn Mn Mn Mn Mn O O O O O O O O O O O O O O O O O O O O O O O O 0 23 - - o 0 18 - o o 0 17 - - o 0 19 - o o 0 19 o - o 0 19 o o o 0 22 o o o 0 16 o o o 1 21 - - o 1 21 o o o 1 18 - o o 1 18 o - o 1 19 o o o 1 22 o o o 1 17 o - o 1 20 o o o 2 20 o o o 2 21 o o o 2 21 + o o 2 21 + + o 2 23 o o o 2 23 o + o 2 16 + o o 2 16 + + o 3 20 o o o 3 20 o + o 3 20 + o o 3 20 + + o 3 17 o o o 3 17 + o o 3 22 o o o 3 19 o + o 4 27 - - o 4 27 - o o 4 27 o - o 4 27 o o o 4 28 - - o 4 28 o o o 4 24 o - o 4 24 o o o 4 22 o o o 4 31 o o o 5 26 - - o 5 26 - o o 5 26 o - o 5 26 o o o 5 25 - - o 5 25 o o o 5 29 - o o 5 29 o o o 5 29 o - o 5 29 o o o 6 25 o o o 6 25 o + o 6 25 + o o 6 25 + + o 6 30 o o o 6 26 o + o 6 34 o o o 6 34 o + o 6 21 o o o 6 33 o o o 7 24 o o o 7 24 o + o 7 24 + o o 7 24 + + o 7 35 o o o 7 35 + o o 7 28 o o o 7 31 o o o 7 31 o o o 7 31 o + o 8 19 - o o 8 19 o o o 8 21 o o - 8 16 o o o 8 22 o o o 9 18 o o o 9 18 o - o 9 18 + o o 9 17 o o o 9 20 o o + 10 23 - o o 10 23 o o o 10 16 o o o 10 16 o + o 10 28 o o o 11 22 - o o 11 22 o o o 11 17 o o o 11 17 o + o 11 29 o o o 12 20 o o o 12 20 + o o 12 18 o o o 12 18 o o o 12 30 o o o 12 26 o o o 13 21 o o o 13 21 + o o 13 19 o o o 13 19 o o o 13 27 o o o 13 31 o o o 14 28 o o o 14 28 o + o 14 24 + o o 14 24 o o o 14 32 + o o 14 25 o o o 15 29 o o o 15 29 + o o 15 25 o o o 15 25 o + o 15 24 o o o 15 33 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,La La La La La La Co Co Co Co O O O O O O O O O O O O O O 0 21 - - o 0 21 - o o 0 21 o - o 0 21 o o o 0 15 - o o 0 15 o o o 0 17 o - o 0 17 o o o 0 18 o o o 1 20 - - o 1 20 - o o 1 20 o - o 1 20 o o o 1 14 - o o 1 14 o o o 1 16 o - o 1 16 o o o 1 19 o o o 2 19 o o o 2 19 o + o 2 19 + o o 2 19 + + o 2 11 o o o 2 11 + o o 2 13 o o o 2 13 o + o 2 20 o o o 3 18 o o o 3 18 o + o 3 18 + o o 3 18 + + o 3 10 o o o 3 10 + o o 3 12 o o o 3 12 o + o 3 21 o o o 4 23 - - o 4 23 - o o 4 23 o - o 4 23 o o o 4 15 - o o 4 15 o o o 4 14 - o o 4 14 o o o 4 17 o - o 4 17 o o o 4 16 o - o 4 16 o o o 5 22 o o o 5 22 o + o 5 22 + o o 5 22 + + o 5 11 o o - 5 11 + o - 5 10 o o o 5 10 + o o 5 13 o o - 5 13 o + - 5 12 o o o 5 12 o + o 6 12 - o o 6 12 o o o 6 10 o - o 6 10 o o o 6 22 o o o 6 18 o o o 7 13 - o o 7 13 o o o 7 11 o - o 7 11 o o o 7 19 o o o 7 22 o o + 8 16 o o o 8 16 + o o 8 14 o o o 8 14 o + o 8 23 o o o 8 20 o o o 9 17 o o o 9 17 + o o 9 15 o o o 9 15 o + o 9 21 o o o 9 23 o o o 10 22 o o o 10 22 o + o 11 22 o o + 11 22 o o + 12 22 o o o 12 22 o - o 13 22 o o + 13 22 o - + 14 23 o o o 14 23 o - o 15 23 o o o 15 23 o - o 16 23 - o o 16 23 o o o 17 23 - o o 17 23 o o o 18 23 o o o 18 23 o + o 19 22 o o o 19 22 + + o 20 22 o o o 21 22 o o o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
3,Na Na Na Na Na Na H H 0 2 - o o 0 2 - + o 0 2 o o o 0 2 o + o 0 5 - o o 0 5 o o o 0 7 - o o 0 7 o o o 0 6 o o o 0 6 o + o 0 4 o o o 0 4 o + o 1 3 - o o 1 3 - + o 1 3 o o o 1 3 o + o 1 7 - o o 1 7 o o o 1 5 - o + 1 5 o o + 1 4 o o o 1 4 o + o 1 6 o o + 1 6 o + + 2 6 o o o 2 6 + o o 2 4 o o o 2 4 + o o 2 5 o - o 2 5 o o o 2 7 o - o 2 7 o o o 3 4 o o o 3 4 + o o 3 6 o o + 3 6 + o + 3 7 o - o 3 7 o o o 3 5 o - + 3 5 o o + 4 7 - - o 4 7 - o o 4 7 o - o 4 7 o o o 5 6 o o o 5 6 o + o 5 6 + o o 5 6 + + o i u y 1s 1s 1s r x z 1s 1s 1s x i y 1s 1s 1s u r z 1s 1s 1s r x y 1s 1s 1s i u z 1s 1s 1s u r y 1s 1s 1s x i z 1s 1s 1s i x z 1s 1s 1s r u y 1s 1s 1s x r z 1s 1s 1s u i y 1s 1s 1s r u z 1s 1s 1s i x y 1s 1s 1s u i z 1s 1s 1s x r y 1s 1s 1s i u y 2s 2s 2s r x z 2s 2s 2s x i y 2s 2s 2s u r z 2s 2s 2s r x y 2s 2s 2s i u z 2s 2s 2s u r y 2s 2s 2s x i z 2s 2s 2s i x z 2s 2s 2s r u y 2s 2s 2s x r z 2s 2s 2s u i y 2s 2s 2s r u z 2s 2s 2s i x y 2s 2s 2s u i z 2s 2s 2s x r y 2s 2s 2s
