crystal_system,slices
4,Bi Bi Bi Bi Pd Pd Pd Pd Pd Pd Pd Pd S S S S Cl Cl Cl Cl Cl Cl Cl Cl 0 12 o o o 0 12 o + o 0 16 o o o 0 16 o + o 0 13 - o o 0 22 o o o 0 22 o + o 0 18 o o o 1 23 o - o 1 23 o o o 1 19 o o o 1 17 o - o 1 17 o o o 1 13 o - o 1 13 o o o 1 12 + o o 2 20 o - - 2 20 o o - 2 16 o o o 2 14 o - - 2 14 o o - 2 18 o - o 2 18 o o o 2 15 o o o 3 15 o o + 3 15 o + + 3 19 o o o 3 21 o o + 3 21 o + + 3 17 o o o 3 14 o o o 3 20 o o o 4 12 o o + 4 12 o + + 4 13 - o o 4 18 o o o 4 18 o + o 4 8 o o + 5 19 o - o 5 19 o o o 5 9 o o - 5 12 + o o 5 13 o - - 5 13 o o - 6 16 o - o 6 16 o o o 6 10 o o o 6 14 o - o 6 14 o o o 6 15 o o o 7 15 o o o 7 15 o + o 7 14 o o o 7 17 o o o 7 17 o + o 7 11 o o o 8 16 o o o 8 20 o - - 8 20 o o - 8 14 o - - 9 21 o o + 9 21 o + + 9 15 o o + 9 17 o o o 10 22 o o o 10 22 o + o 10 12 o o o 10 18 o o o 11 23 o - o 11 23 o o o 11 19 o o o 11 13 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ni Ni Ni Ni P P P P O O O O O O O O O O O O O O O O 0 21 - - o 0 17 - o o 0 14 - o o 0 15 o - o 0 16 o - o 0 20 o o o 1 22 o - o 1 13 o o - 1 18 o o o 1 19 o - - 1 12 o - o 1 23 o o - 2 10 o o - 2 18 o o o 2 22 o o o 2 23 o o - 2 19 o o - 2 11 o o o 3 9 - o o 3 17 - o o 3 21 - o o 3 20 o o o 3 16 o o o 3 8 o o o 4 8 o o o 4 16 o o - 4 15 o o o 4 22 o o o 5 23 o o o 5 14 o o o 5 9 o o o 5 17 o o + 6 20 o o o 6 13 o o o 6 18 o o o 6 10 o o o 7 11 o o o 7 12 o o o 7 19 o o o 7 21 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ag Ag Ag Ag Ag Ag Ag Ag Ag Ag Ag Ag I I I I 0 1 - o o 0 1 - + o 0 9 - o - 0 12 o o o 0 12 o + o 0 8 o o o 0 8 o + o 0 2 o o - 0 2 o + - 0 0 o + o 0 14 o o - 0 10 o o o 1 15 o - + 1 13 o - o 1 13 o o o 1 11 o o o 1 9 o - o 1 9 o o o 1 1 o + o 1 1 o + o 1 8 + o + 2 14 o - o 2 14 o o o 2 14 o o o 2 4 o - o 2 4 o o o 2 10 o - o 2 10 o o o 2 2 o + o 2 11 o o o 2 7 o o + 3 15 o o o 3 15 o + o 3 6 o o - 3 11 o o o 3 11 o + o 3 5 o o o 3 5 o + o 3 15 o o o 3 15 o + o 4 12 o o + 4 12 o + + 4 9 - o o 4 8 o + + 4 10 o o o 4 14 o o o 5 15 o o o 5 9 o - - 5 9 o o - 5 13 o - - 5 13 o o - 5 8 + o o 6 12 o o o 6 12 o o o 6 10 o - o 6 10 o o o 6 14 o - o 6 14 o o o 7 15 o o o 7 15 o + o 7 11 o o o 7 11 o + o 7 13 o o o 7 13 o o o 8 14 o - o 8 14 o o o 9 15 o o o 9 15 o + o 10 12 o o + 10 12 o + + 11 13 o - - 11 13 o o - i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ca Ca Ca Ca Zn Zn Zn Zn Ge Ge Ge Ge 0 11 - - o 0 11 - o o 0 1 - - o 0 1 - o o 0 5 - - o 0 5 - o o 0 7 - o o 0 6 o - o 0 6 o o o 0 8 o - o 0 8 o o o 0 10 o o o 0 4 o o + 1 9 o o o 1 9 o + o 1 7 o o o 1 7 o + o 1 5 o o - 1 11 o o o 1 4 + o o 1 4 + + o 1 10 + o o 1 10 + + o 1 6 + o o 2 4 o o o 2 4 o + o 2 10 o o o 2 10 o + o 2 8 o o - 2 6 o o o 2 9 o o o 2 9 o + o 2 3 o o - 2 3 o + - 2 7 o o o 2 7 o + o 2 5 o o - 3 6 o - o 3 6 o o o 3 8 o - o 3 8 o o o 3 4 o o + 3 11 o - o 3 11 o o o 3 5 o - o 3 5 o o o 3 7 o o o 3 9 o o + 4 5 - - - 4 5 - o - 4 9 - o o 4 8 o - - 4 8 o o - 4 10 o o o 5 9 o o + 5 9 o + + 5 11 o o o 5 8 + o o 6 10 o o o 6 10 o + o 6 8 o o o 6 7 o o o 6 7 o + o 6 11 o o o 7 10 o o o 7 11 o - o 7 11 o o o 7 9 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Rb Rb Rb Rb Cr Cr Cr Cr Cr Cr Cr Cr S S S S S S S S S S S S S S S S 0 20 o - o 0 20 o o o 0 24 o - o 0 24 o o o 0 4 o o o 0 13 - o o 0 18 o - o 0 18 o o o 0 14 o o o 1 19 o o o 1 19 o + o 1 15 o o o 1 25 o o o 1 25 o + o 1 21 o o o 1 21 o + o 1 12 + o o 1 5 o o o 2 16 o o o 2 16 o + o 2 12 o o o 2 22 o o o 2 22 o + o 2 26 o o o 2 26 o + o 2 15 o o o 2 6 o o o 3 27 o - o 3 27 o o o 3 23 o - o 3 23 o o o 3 14 o o o 3 7 o o o 3 17 o - o 3 17 o o o 3 13 o o o 4 17 - - o 4 17 - o o 4 13 - o o 4 24 o - o 4 24 o o o 4 16 o o + 5 25 o o o 5 25 o + o 5 17 o o - 5 16 + o o 5 16 + + o 5 12 + o o 6 26 o o o 6 26 o + o 6 18 o o o 6 19 o o o 6 19 o + o 6 15 o o o 7 18 o - o 7 18 o o o 7 14 o o o 7 27 o - o 7 27 o o o 7 19 o o o 8 12 o - o 8 12 o o o 8 21 - o o 8 20 o - o 8 20 o o o 8 26 o o o 9 21 o o o 9 21 o + o 9 27 o o o 9 13 o o o 9 13 o + o 9 20 + o o 10 22 o o + 10 22 o + + 10 24 o o o 10 14 o o o 10 14 o + o 10 23 o o o 11 15 o - o 11 15 o o o 11 22 o o o 11 23 o - - 11 23 o o - 11 25 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Cs Cs Cs Cs Mn Mn Mn Mn N N N N 0 5 - - o 0 5 - o o 0 8 o - o 0 8 o o o 0 1 - - o 0 1 - o o 0 9 - o o 0 4 o o o 0 6 o - o 0 6 o o o 0 0 o + o 0 10 o o o 0 7 o o o 1 7 o o o 1 7 o + o 1 6 o o o 1 11 o o o 1 9 o o o 1 9 o + o 1 4 + o o 1 4 + + o 1 1 o + o 1 5 o o o 1 8 + o o 2 4 o o o 2 4 o + o 2 8 o o o 2 5 - o + 2 7 o o o 2 7 o + o 2 10 o o + 2 10 o + + 2 3 o o + 2 3 o + + 2 2 o + o 2 11 o o o 2 6 o o + 3 11 o - - 3 11 o o - 3 6 o - o 3 6 o o o 3 7 o o - 3 10 o o o 3 5 o - o 3 5 o o o 3 3 o + o 3 4 + o - 3 9 o o o 4 9 - o + 4 8 o - o 4 8 o o o 5 9 o o o 5 9 o + o 5 8 + o - 6 10 o o o 6 10 o + o 6 11 o o o 7 10 o o o 7 11 o - o 7 11 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Ni Te Te Te Te Te Te Te Te Te Te Te Te N N N N N N N N 0 35 o - o 0 34 - o o 0 20 o - o 0 21 o o o 0 23 o - o 0 26 o o o 1 35 + o o 1 34 o + o 1 20 o o o 1 21 o + o 1 22 o + o 1 27 o o o 2 32 o o o 2 33 o + + 2 21 o + o 2 22 - + o 2 23 o o + 2 24 o o o 3 32 o - - 3 33 o o o 3 20 o - o 3 22 o o - 3 23 + - o 3 25 o o o 4 30 o o o 4 31 o o - 4 16 + o o 4 17 o o - 4 19 o o o 4 25 o o o 5 30 o o + 5 31 o o o 5 16 o o + 5 17 - o o 5 18 o o o 5 24 o o o 6 29 o o o 6 28 + o o 6 17 o o o 6 18 o o o 6 19 o o o 6 27 o o o 7 29 - o o 7 28 o o o 7 16 o o o 7 18 o o o 7 19 o o o 7 26 o o o 8 34 - o o 8 29 - o o 8 17 - o o 8 18 o o o 8 21 o o o 8 22 - o o 9 28 + o o 9 35 + o o 9 16 + o o 9 19 o o o 9 20 o o o 9 23 + o o 10 31 o o - 10 32 o o - 10 16 o o o 10 19 o o o 10 20 o o o 10 23 o o o 11 33 o o + 11 30 o o + 11 17 o o o 11 18 o o o 11 21 o o o 11 22 o o o 12 33 - o o 12 30 - o o 12 17 - o o 12 22 - o o 12 25 - o + 12 26 o o + 12 24 o - o 12 27 o - o 12 28 o o o 12 16 o o + 13 29 o o o 13 29 o o - 13 17 o o - 13 16 + o o 13 23 + o o 13 32 + o o 13 26 o + o 13 31 + o - 13 26 o + o 13 24 + o - 14 18 o o - 14 19 o o o 14 28 o o o 14 35 o o o 14 27 o o - 14 25 o + o 14 31 o o - 14 20 o o o 14 24 o o - 14 21 o + o 15 33 o o o 15 30 o o + 15 24 o - o 15 34 o o o 15 18 o o o 15 29 o o o 15 19 o o + 15 26 o o + 15 27 o - o 15 19 o o + 16 17 - o - 16 28 o o o 16 34 o o o 17 35 o o o 17 29 o o o 18 32 o o o 18 30 o o + 19 31 o o - 20 32 o o o 20 35 o o o 21 34 o o o 21 33 o o o 22 33 o o o 22 34 o o o 23 35 o o o 23 32 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ca Ca Ca Ca Mg Mg Mg Mg In In In In 0 5 - - o 0 5 - o o 0 11 - - o 0 11 - o o 0 1 - - o 0 1 - o o 0 3 - o o 0 3 o o o 0 9 - o - 0 7 - o o 0 8 o - o 0 8 o o o 0 6 o - o 0 6 o o o 0 4 o o - 0 10 o o o 1 7 o o o 1 7 o + o 1 9 o o o 1 9 o + o 1 11 o o o 1 5 o o + 1 2 o o o 1 2 + o o 1 10 + o o 1 10 + + o 1 4 + o o 1 4 + + o 1 6 + o o 1 8 + o + 2 10 o o o 2 10 o + o 2 4 o o o 2 4 o + o 2 6 o o o 2 8 o o + 2 7 o o o 2 7 o + o 2 3 o o + 2 3 o + + 2 9 o o o 2 9 o + o 2 11 o o o 2 5 o o + 3 8 o - o 3 8 o o o 3 6 o - o 3 6 o o o 3 4 o o - 3 10 o o o 3 5 o - o 3 5 o o o 3 11 o - o 3 11 o o o 3 9 o o - 3 7 o o o 4 9 - o o 4 8 o - + 4 8 o o + 4 10 o o o 5 9 o o - 5 9 o + - 5 11 o o o 5 8 + o o 6 10 o o o 6 10 o + o 6 8 o o o 6 11 o o o 7 10 o o o 7 11 o - o 7 11 o o o 7 9 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Ca Ca Ca Ca Si Si Si Si Ag Ag Ag Ag 0 5 - - o 0 5 - o o 0 9 - - o 0 9 - o o 0 7 - o + 0 10 o - o 0 10 o o o 0 6 o - o 0 6 o o o 0 4 o o o 0 8 o o + 1 7 o o o 1 7 o + o 1 11 o o o 1 11 o + o 1 9 o o - 1 5 o o o 1 8 + o o 1 8 + + o 1 4 + o o 1 4 + + o 1 6 + o - 2 8 o o o 2 8 o + o 2 4 o o o 2 4 o + o 2 6 o o - 2 10 o o o 2 7 o o o 2 7 o + o 2 11 o o o 2 11 o + o 2 5 o o o 3 10 o - o 3 10 o o o 3 6 o - o 3 6 o o o 3 4 o o o 3 5 o - o 3 5 o o o 3 9 o - o 3 9 o o o 3 11 o o o 3 7 o o + 4 5 - - o 4 5 - o o 4 11 - o o 4 10 o - o 4 10 o o o 4 8 o o o 5 11 o o o 5 11 o + o 5 9 o o o 5 10 + o o 6 8 o o + 6 8 o + + 6 10 o o o 6 7 o o + 6 7 o + + 6 9 o o o 7 8 o o o 7 9 o - - 7 9 o o - 7 11 o o o 8 9 - - - 8 9 - o - 10 11 o o o 10 11 o + o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
4,Na Na Na Na Bi Bi Bi Bi F F F F F F F F F F F F F F F F F F F F F F F F 0 21 - - o 0 13 - - o 0 20 o o o 0 12 o o o 0 24 o - o 0 26 o o o 0 18 o - o 0 14 o - o 0 10 o o o 0 16 o o o 1 15 o o o 1 15 o + o 1 11 o o o 1 17 o o o 1 27 o o o 1 25 o + o 1 13 o o o 1 21 o o o 1 12 + + o 1 20 + + o 2 16 o o - 2 8 o o o 2 26 o o o 2 26 o + o 2 18 o o o 2 12 o + o 2 22 o o - 2 14 o o o 2 23 o + o 2 15 o + o 3 14 o - o 3 22 o - o 3 13 o o o 3 23 o o + 3 27 o - o 3 27 o o o 3 17 o o + 3 9 o o o 3 19 o o o 3 17 o o + 4 8 o o o 4 24 o o o 4 15 o o o 4 24 o o o 4 23 o o + 4 16 o o o 4 29 o o o 4 18 o o + 5 19 o o - 5 28 o o o 5 22 o o - 5 17 o o o 5 25 o o o 5 14 o o o 5 9 o o o 5 15 o o o 6 16 o o - 6 21 o o o 6 31 o o o 6 18 o o o 6 26 o o o 6 13 o o o 6 12 + o o 6 10 o o o 7 11 o o o 7 13 - o o 7 27 o o o 7 20 o o o 7 19 o o o 7 30 o o o 7 10 o o o 7 17 o o + 8 24 o o o 9 25 o o o 10 26 o o o 11 27 o o o 12 13 - - o 14 15 o + - 16 17 o o + 16 23 o + + 17 22 o - - 17 16 o o - 18 21 o - o 18 19 + o o 18 21 o - o 18 19 + o o 19 20 o + o 19 24 o + o 20 29 - o o 21 28 + o o 22 31 o o o 23 30 o o o i u y 1s 1s 1s r x z 1s 1s 1s r x y 2s 1s 2s i u z 2s 1s 2s i x z 2s 2s 2s r u y 2s 2s 2s r u z 1s 2s 1s i x y 1s 2s 1s
